# Golden hashes of the C++ oracle output, baked by `cargo xtask bake-goldens`.
# basisu/tests/goldens.rs replays these in pure Rust (no C++).
# Re-bake after re-vendoring upstream; review the diff.
# asset	target	flags	level	len	sha256
alpha3.basis	0	0	0	196608	a72d2819eb99393603dfb61e3ad2c635621eb288e78ad2aaa8bf22e1d9407c93
alpha3.basis	1	0	0	393216	614d0cfa19506324e43317643e8ea19911b9887fc76789429b1b8e2b71e267d1
alpha3.basis	2	0	0	196608	de83f14e645b70646c12c1635dfa4ee9af3dc6e0beed3f01bb8c5daa54e818e5
alpha3.basis	3	0	0	393216	6077778c42b48b24a67b92cd7f6ae3fe50f37bcb4537adac7999f3764d33c08a
alpha3.basis	4	0	0	196608	73eac02dfd4522d0e7c9708662ae02664ad904cb6fc4cbf000798f9d9c0ca6b2
alpha3.basis	5	0	0	393216	f67159c1ef875bf8d76f625233bbffbc3200f26b4e35ec8a5cf6d5fe1b1798a5
alpha3.basis	6	0	0	393216	80b111a73a619faa4aada7f4c3a9bfe6383d331e51361b3c38b2594a3beba9cd
alpha3.basis	6	64	0	393216	ca38ec66edf7b0bb9dcbcd65626e2ac1fdcc5ed1c7111c6959881e8ef84b8678
alpha3.basis	10	0	0	393216	e86c76dbaedbca794e323131d649133f377ee9c89799dc0686e8e081b2a61aaf
alpha3.basis	11	0	0	196608	b8a15725f1e576f2219df9d5424c7f82187bdc58a96650674f1125b4ceec1fa1
alpha3.basis	12	0	0	393216	19a24f06349c69af593f684e323476ac6798d491aff2e74a69ac5c03affe6c9d
alpha3.basis	13	0	0	1572864	cb162cc468dfc22efd964acd86059765485e3482dc1eef3d22d2487050ea689d
alpha3.basis	14	0	0	786432	f282736f545c7a99c2c1cff3ed657cdaba074fc5091cce3b18deda265ba4a8b4
alpha3.basis	15	0	0	786432	8d9d69de502fd776624eaab1fe2774a34d20d4708b5d16b6498f2433d7f8377b
alpha3.basis	16	0	0	786432	d6f29c3319c4693da981184f5c41dbe1573500e59ba5529d4cbf250c449a3797
alpha3.basis	17	0	0	393216	5ea853748d9af2d6241dc5ab4ad30132f2f2fb1da1f7fe3b50341bc35384b9f8
alpha3.basis	18	0	0	196608	4e295a089a50c48ce73d3bd5900b059b187d5b7487d6462c534fd256f198dd1d
alpha3.basis	19	0	0	196608	b7829d16f1d455d1172ba07858514eac0ac69547f760ea7613fb822f94d02f8b
alpha3.basis	20	0	0	196608	b19ba71a57af23dcb7f89e3f12cccb86d7da3075859f09786334652ef394372a
alpha3.basis	21	0	0	393216	3f1b040f8d697c8e354ead406a0500212a9d90e4f14d5b1a5d545dd02081018d
astc_12x12_unorm.ktx2	0	0	8	8	a764873c434ca5d0241e55137269b08b09fc0e4f7048c8b3d6b5fd0e947ed396
astc_12x12_unorm.ktx2	0	4	8	8	a764873c434ca5d0241e55137269b08b09fc0e4f7048c8b3d6b5fd0e947ed396
astc_12x12_unorm.ktx2	0	128	8	8	a764873c434ca5d0241e55137269b08b09fc0e4f7048c8b3d6b5fd0e947ed396
astc_12x12_unorm.ktx2	0	512	8	8	a764873c434ca5d0241e55137269b08b09fc0e4f7048c8b3d6b5fd0e947ed396
astc_12x12_unorm.ktx2	0	0	9	8	cc1699bd8e3c880618c41550309df47c0765ab06c0e667b720b644ac98b78ab4
astc_12x12_unorm.ktx2	0	4	9	8	cc1699bd8e3c880618c41550309df47c0765ab06c0e667b720b644ac98b78ab4
astc_12x12_unorm.ktx2	0	128	9	8	3e80872d1cfeffe6deeea85725be3203728c5dab06f1540f3bcb49955f021ddb
astc_12x12_unorm.ktx2	0	512	9	8	cc1699bd8e3c880618c41550309df47c0765ab06c0e667b720b644ac98b78ab4
astc_12x12_unorm.ktx2	0	0	10	8	ba1acb9b2aadfd5b70eb9256d0cb37b392aa4ef169289d40fd172e34fe8e2770
astc_12x12_unorm.ktx2	0	4	10	8	ba1acb9b2aadfd5b70eb9256d0cb37b392aa4ef169289d40fd172e34fe8e2770
astc_12x12_unorm.ktx2	0	128	10	8	ba1acb9b2aadfd5b70eb9256d0cb37b392aa4ef169289d40fd172e34fe8e2770
astc_12x12_unorm.ktx2	0	512	10	8	ba1acb9b2aadfd5b70eb9256d0cb37b392aa4ef169289d40fd172e34fe8e2770
astc_12x12_unorm.ktx2	1	0	8	16	879b4c004068fb26483341fdaf8b5aefec8dc89828ea0676fc86ffe4ac5d5f66
astc_12x12_unorm.ktx2	1	32	8	16	879b4c004068fb26483341fdaf8b5aefec8dc89828ea0676fc86ffe4ac5d5f66
astc_12x12_unorm.ktx2	1	128	8	16	879b4c004068fb26483341fdaf8b5aefec8dc89828ea0676fc86ffe4ac5d5f66
astc_12x12_unorm.ktx2	1	512	8	16	879b4c004068fb26483341fdaf8b5aefec8dc89828ea0676fc86ffe4ac5d5f66
astc_12x12_unorm.ktx2	1	0	9	16	fb5559f67045a114d715507348cdc73312698ce2cc3bf421f781d287f06a1144
astc_12x12_unorm.ktx2	1	32	9	16	fb5559f67045a114d715507348cdc73312698ce2cc3bf421f781d287f06a1144
astc_12x12_unorm.ktx2	1	128	9	16	be6f2faa9f6daab1e7d65a38ea2e79f6f4762639185280e8692e9437a6282a15
astc_12x12_unorm.ktx2	1	512	9	16	fb5559f67045a114d715507348cdc73312698ce2cc3bf421f781d287f06a1144
astc_12x12_unorm.ktx2	1	0	10	16	9e735423eb9e2e1144b35c247f54824339b6b5a90be0f9f80ae85808385a9d00
astc_12x12_unorm.ktx2	1	32	10	16	9e735423eb9e2e1144b35c247f54824339b6b5a90be0f9f80ae85808385a9d00
astc_12x12_unorm.ktx2	1	128	10	16	9e735423eb9e2e1144b35c247f54824339b6b5a90be0f9f80ae85808385a9d00
astc_12x12_unorm.ktx2	1	512	10	16	9e735423eb9e2e1144b35c247f54824339b6b5a90be0f9f80ae85808385a9d00
astc_12x12_unorm.ktx2	2	0	8	8	80fc794d2ba99b3759ee59fac343dceb20d4a844956c57562b7af39e51d31947
astc_12x12_unorm.ktx2	2	32	8	8	80fc794d2ba99b3759ee59fac343dceb20d4a844956c57562b7af39e51d31947
astc_12x12_unorm.ktx2	2	128	8	8	80fc794d2ba99b3759ee59fac343dceb20d4a844956c57562b7af39e51d31947
astc_12x12_unorm.ktx2	2	512	8	8	80fc794d2ba99b3759ee59fac343dceb20d4a844956c57562b7af39e51d31947
astc_12x12_unorm.ktx2	2	0	9	8	6ffad5800a3a59e076aaabbf45124e329806d86f2b9c75a815e2a4ba26e88854
astc_12x12_unorm.ktx2	2	32	9	8	6ffad5800a3a59e076aaabbf45124e329806d86f2b9c75a815e2a4ba26e88854
astc_12x12_unorm.ktx2	2	128	9	8	0ebcfee3c0e9b10703ebf6af5af0e4d651100496ea4d56442d27e88317e7bb75
astc_12x12_unorm.ktx2	2	512	9	8	6ffad5800a3a59e076aaabbf45124e329806d86f2b9c75a815e2a4ba26e88854
astc_12x12_unorm.ktx2	2	0	10	8	8f6bdba616f878f367430984f02f15a2d245f582c4ee5fcc9f7bc2da14f28ed1
astc_12x12_unorm.ktx2	2	32	10	8	8f6bdba616f878f367430984f02f15a2d245f582c4ee5fcc9f7bc2da14f28ed1
astc_12x12_unorm.ktx2	2	128	10	8	8f6bdba616f878f367430984f02f15a2d245f582c4ee5fcc9f7bc2da14f28ed1
astc_12x12_unorm.ktx2	2	512	10	8	8f6bdba616f878f367430984f02f15a2d245f582c4ee5fcc9f7bc2da14f28ed1
astc_12x12_unorm.ktx2	3	0	8	16	67b57da2cd3011dab782c063d0c6e24933c307164bd9bf99a0f8aa95ec831c02
astc_12x12_unorm.ktx2	3	32	8	16	67b57da2cd3011dab782c063d0c6e24933c307164bd9bf99a0f8aa95ec831c02
astc_12x12_unorm.ktx2	3	128	8	16	67b57da2cd3011dab782c063d0c6e24933c307164bd9bf99a0f8aa95ec831c02
astc_12x12_unorm.ktx2	3	512	8	16	67b57da2cd3011dab782c063d0c6e24933c307164bd9bf99a0f8aa95ec831c02
astc_12x12_unorm.ktx2	3	0	9	16	9871ee6ea6ed6e7447cd2d4f3e16e48d31f9491ff00555a45fd65fca80820bec
astc_12x12_unorm.ktx2	3	32	9	16	9871ee6ea6ed6e7447cd2d4f3e16e48d31f9491ff00555a45fd65fca80820bec
astc_12x12_unorm.ktx2	3	128	9	16	b5e016f2a432b4da5fcaf10b31bc21fb4ffe768eb23353065e4351a1ba096285
astc_12x12_unorm.ktx2	3	512	9	16	9871ee6ea6ed6e7447cd2d4f3e16e48d31f9491ff00555a45fd65fca80820bec
astc_12x12_unorm.ktx2	3	0	10	16	b9ab9f68208bef339ec5090824f10786593e5c28c414ac8a3893535834ad1d00
astc_12x12_unorm.ktx2	3	32	10	16	b9ab9f68208bef339ec5090824f10786593e5c28c414ac8a3893535834ad1d00
astc_12x12_unorm.ktx2	3	128	10	16	b9ab9f68208bef339ec5090824f10786593e5c28c414ac8a3893535834ad1d00
astc_12x12_unorm.ktx2	3	512	10	16	b9ab9f68208bef339ec5090824f10786593e5c28c414ac8a3893535834ad1d00
astc_12x12_unorm.ktx2	4	0	8	8	4838ad0a226e2586ecd6b192493fed3f7e3a1633e317e20376ec41732f74404e
astc_12x12_unorm.ktx2	4	4	8	8	4838ad0a226e2586ecd6b192493fed3f7e3a1633e317e20376ec41732f74404e
astc_12x12_unorm.ktx2	4	32	8	8	4838ad0a226e2586ecd6b192493fed3f7e3a1633e317e20376ec41732f74404e
astc_12x12_unorm.ktx2	4	128	8	8	4838ad0a226e2586ecd6b192493fed3f7e3a1633e317e20376ec41732f74404e
astc_12x12_unorm.ktx2	4	512	8	8	4838ad0a226e2586ecd6b192493fed3f7e3a1633e317e20376ec41732f74404e
astc_12x12_unorm.ktx2	4	0	9	8	ade57339571d8eb0d128f8e6392ef875ea0981f6c30c8d3316f4ed60529ea0e2
astc_12x12_unorm.ktx2	4	4	9	8	ade57339571d8eb0d128f8e6392ef875ea0981f6c30c8d3316f4ed60529ea0e2
astc_12x12_unorm.ktx2	4	32	9	8	ade57339571d8eb0d128f8e6392ef875ea0981f6c30c8d3316f4ed60529ea0e2
astc_12x12_unorm.ktx2	4	128	9	8	4cc7f02950d2dd466710f2f86de77b075517e038d5ee217345341a3f535266dd
astc_12x12_unorm.ktx2	4	512	9	8	ade57339571d8eb0d128f8e6392ef875ea0981f6c30c8d3316f4ed60529ea0e2
astc_12x12_unorm.ktx2	4	0	10	8	d115ccb65e13e3e54f90bd2a2ce5949f82be01ab71062859b9aa2d730cde2aa6
astc_12x12_unorm.ktx2	4	4	10	8	d115ccb65e13e3e54f90bd2a2ce5949f82be01ab71062859b9aa2d730cde2aa6
astc_12x12_unorm.ktx2	4	32	10	8	d115ccb65e13e3e54f90bd2a2ce5949f82be01ab71062859b9aa2d730cde2aa6
astc_12x12_unorm.ktx2	4	128	10	8	d115ccb65e13e3e54f90bd2a2ce5949f82be01ab71062859b9aa2d730cde2aa6
astc_12x12_unorm.ktx2	4	512	10	8	d115ccb65e13e3e54f90bd2a2ce5949f82be01ab71062859b9aa2d730cde2aa6
astc_12x12_unorm.ktx2	5	0	8	16	01888538414eaa76a642c7014cae796f8519e0f105be9307a970f4e564d459ab
astc_12x12_unorm.ktx2	5	32	8	16	01888538414eaa76a642c7014cae796f8519e0f105be9307a970f4e564d459ab
astc_12x12_unorm.ktx2	5	128	8	16	01888538414eaa76a642c7014cae796f8519e0f105be9307a970f4e564d459ab
astc_12x12_unorm.ktx2	5	512	8	16	01888538414eaa76a642c7014cae796f8519e0f105be9307a970f4e564d459ab
astc_12x12_unorm.ktx2	5	0	9	16	958c460ddac08bfdf99364227b18904f9ba994cc481d38bcf85ce9d0398c9712
astc_12x12_unorm.ktx2	5	32	9	16	958c460ddac08bfdf99364227b18904f9ba994cc481d38bcf85ce9d0398c9712
astc_12x12_unorm.ktx2	5	128	9	16	0c7aa7b74602d89c2c0287f2b999a2b70fefd6acdda2e6066035d7523cfd29ed
astc_12x12_unorm.ktx2	5	512	9	16	958c460ddac08bfdf99364227b18904f9ba994cc481d38bcf85ce9d0398c9712
astc_12x12_unorm.ktx2	5	0	10	16	6b773cea3abbb8a5999918bd03cfdc39f64918ab80cc2320b00fd17a14c7e806
astc_12x12_unorm.ktx2	5	32	10	16	6b773cea3abbb8a5999918bd03cfdc39f64918ab80cc2320b00fd17a14c7e806
astc_12x12_unorm.ktx2	5	128	10	16	6b773cea3abbb8a5999918bd03cfdc39f64918ab80cc2320b00fd17a14c7e806
astc_12x12_unorm.ktx2	5	512	10	16	6b773cea3abbb8a5999918bd03cfdc39f64918ab80cc2320b00fd17a14c7e806
astc_12x12_unorm.ktx2	6	0	8	16	8ee1b36e806919f5124d56c1832b25cb37e50c2f3bd67448617f19e33b9f796c
astc_12x12_unorm.ktx2	6	32	8	16	8ee1b36e806919f5124d56c1832b25cb37e50c2f3bd67448617f19e33b9f796c
astc_12x12_unorm.ktx2	6	128	8	16	8ee1b36e806919f5124d56c1832b25cb37e50c2f3bd67448617f19e33b9f796c
astc_12x12_unorm.ktx2	6	512	8	16	8ee1b36e806919f5124d56c1832b25cb37e50c2f3bd67448617f19e33b9f796c
astc_12x12_unorm.ktx2	6	0	9	16	6c3b627e061aaad8c1d613b99b33ab564075de06452c82eba949d360945b665c
astc_12x12_unorm.ktx2	6	32	9	16	6c3b627e061aaad8c1d613b99b33ab564075de06452c82eba949d360945b665c
astc_12x12_unorm.ktx2	6	128	9	16	0233952c99d7f776cd0aa46b9201ef97789883ba6b0c0ccea6f899ca9dec8327
astc_12x12_unorm.ktx2	6	512	9	16	6c3b627e061aaad8c1d613b99b33ab564075de06452c82eba949d360945b665c
astc_12x12_unorm.ktx2	6	0	10	16	2240f1f2a5faa4008e2ffba0ed6b2c2c070c463a34e0fb515cb7137589967295
astc_12x12_unorm.ktx2	6	32	10	16	2240f1f2a5faa4008e2ffba0ed6b2c2c070c463a34e0fb515cb7137589967295
astc_12x12_unorm.ktx2	6	128	10	16	2240f1f2a5faa4008e2ffba0ed6b2c2c070c463a34e0fb515cb7137589967295
astc_12x12_unorm.ktx2	6	512	10	16	2240f1f2a5faa4008e2ffba0ed6b2c2c070c463a34e0fb515cb7137589967295
astc_12x12_unorm.ktx2	8	0	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	8	4	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	8	128	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	8	512	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	8	0	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	8	4	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	8	128	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	8	512	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	8	0	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	8	4	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	8	128	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	8	512	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	9	0	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	9	128	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	9	512	8	8	aea988f24f0b50e31b4e4a61be2c0234ea0a10ebe2ee02aec613fb5b93cff678
astc_12x12_unorm.ktx2	9	0	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	9	128	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	9	512	9	8	0af37cc4db9d547fd7c5da3d4ef3e2afe0aba1ddb1efa58c6a311691cf6b5efc
astc_12x12_unorm.ktx2	9	0	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	9	128	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	9	512	10	8	1db5a4984f48b4f5712ac34032eb1706220996396a23d6a333bb610d9518113e
astc_12x12_unorm.ktx2	13	0	0	4194304	379fc8f68e78759684d5ec50da750a00e79abbf73e70380ad8cee6845ba18938
astc_12x12_unorm.ktx2	13	128	0	4194304	0952e3816fc1d803a3e9b528948f6067a56c4e34556053dd4945a799d1533374
astc_12x12_unorm.ktx2	13	256	0	4194304	379fc8f68e78759684d5ec50da750a00e79abbf73e70380ad8cee6845ba18938
astc_12x12_unorm.ktx2	13	512	0	4194304	379fc8f68e78759684d5ec50da750a00e79abbf73e70380ad8cee6845ba18938
astc_12x12_unorm.ktx2	13	0	1	1048576	5728b7df207f4eb424adb88ca0e80d070e28f64e46f78673ba10f7ea82c230ab
astc_12x12_unorm.ktx2	13	128	1	1048576	9d2e539cf0de7d3631dff268889739e04641bb585a56044db9301ab6c7caa310
astc_12x12_unorm.ktx2	13	256	1	1048576	5728b7df207f4eb424adb88ca0e80d070e28f64e46f78673ba10f7ea82c230ab
astc_12x12_unorm.ktx2	13	512	1	1048576	5728b7df207f4eb424adb88ca0e80d070e28f64e46f78673ba10f7ea82c230ab
astc_12x12_unorm.ktx2	13	0	2	262144	24096f3c9df63bdaddc73a0a57dc0ad21337abe5475fa74a5ccf75e81e3f8b5f
astc_12x12_unorm.ktx2	13	128	2	262144	531f19cc3569942b6cc7c0918a976c83eb37242c4447b37f2c11a8afdca39db0
astc_12x12_unorm.ktx2	13	256	2	262144	24096f3c9df63bdaddc73a0a57dc0ad21337abe5475fa74a5ccf75e81e3f8b5f
astc_12x12_unorm.ktx2	13	512	2	262144	24096f3c9df63bdaddc73a0a57dc0ad21337abe5475fa74a5ccf75e81e3f8b5f
astc_12x12_unorm.ktx2	13	0	3	65536	93a001f3df350034817fe1b965493fb9e26eab5951276e72b784f3766e55e5e1
astc_12x12_unorm.ktx2	13	128	3	65536	1d305e508784a594e6d556a8019d4231b149508f6f2c4dc9b401b24eeb76f69d
astc_12x12_unorm.ktx2	13	256	3	65536	93a001f3df350034817fe1b965493fb9e26eab5951276e72b784f3766e55e5e1
astc_12x12_unorm.ktx2	13	512	3	65536	93a001f3df350034817fe1b965493fb9e26eab5951276e72b784f3766e55e5e1
astc_12x12_unorm.ktx2	13	0	4	16384	c9207dfa8f260f8fddff770f4858a86455484c986cca8bda83ecfda7e51549e7
astc_12x12_unorm.ktx2	13	128	4	16384	550e85e6ca7acc9691e0505e2737d88407af7b070edbc1473d0d9634c51b1102
astc_12x12_unorm.ktx2	13	256	4	16384	c9207dfa8f260f8fddff770f4858a86455484c986cca8bda83ecfda7e51549e7
astc_12x12_unorm.ktx2	13	512	4	16384	c9207dfa8f260f8fddff770f4858a86455484c986cca8bda83ecfda7e51549e7
astc_12x12_unorm.ktx2	13	0	5	4096	81ef7e975d56d9173c86cb060b4b204f82a58601b340057a0a943382464450ba
astc_12x12_unorm.ktx2	13	128	5	4096	d4e0e03cc4a9f05174823b8b5ca5ac78b5233b8590fdca9d5ea30e2c21b917f9
astc_12x12_unorm.ktx2	13	256	5	4096	81ef7e975d56d9173c86cb060b4b204f82a58601b340057a0a943382464450ba
astc_12x12_unorm.ktx2	13	512	5	4096	81ef7e975d56d9173c86cb060b4b204f82a58601b340057a0a943382464450ba
astc_12x12_unorm.ktx2	13	0	6	1024	1adc745fbda04912d4f73b3556510caf37ea9ca2a0d5ff9fd43a158ba8920111
astc_12x12_unorm.ktx2	13	128	6	1024	1b65384b129982ea6c439a6b36fdff96864d94355500b1676705cd06bb9e2aa8
astc_12x12_unorm.ktx2	13	256	6	1024	1adc745fbda04912d4f73b3556510caf37ea9ca2a0d5ff9fd43a158ba8920111
astc_12x12_unorm.ktx2	13	512	6	1024	1adc745fbda04912d4f73b3556510caf37ea9ca2a0d5ff9fd43a158ba8920111
astc_12x12_unorm.ktx2	13	0	7	256	dd02f8cd35685a2e341c00a9417d4b90a5887e071e26b03603d3498b57700c1e
astc_12x12_unorm.ktx2	13	128	7	256	dd02f8cd35685a2e341c00a9417d4b90a5887e071e26b03603d3498b57700c1e
astc_12x12_unorm.ktx2	13	256	7	256	dd02f8cd35685a2e341c00a9417d4b90a5887e071e26b03603d3498b57700c1e
astc_12x12_unorm.ktx2	13	512	7	256	dd02f8cd35685a2e341c00a9417d4b90a5887e071e26b03603d3498b57700c1e
astc_12x12_unorm.ktx2	13	0	8	64	3a9d9954a48fe82a9f49590c9154a7d8cc2d8231c37a7d6c76e10388dfe6d01b
astc_12x12_unorm.ktx2	13	128	8	64	3a9d9954a48fe82a9f49590c9154a7d8cc2d8231c37a7d6c76e10388dfe6d01b
astc_12x12_unorm.ktx2	13	256	8	64	3a9d9954a48fe82a9f49590c9154a7d8cc2d8231c37a7d6c76e10388dfe6d01b
astc_12x12_unorm.ktx2	13	512	8	64	3a9d9954a48fe82a9f49590c9154a7d8cc2d8231c37a7d6c76e10388dfe6d01b
astc_12x12_unorm.ktx2	13	0	9	16	ccbf7ce782a6b2974d141176013f946da3ab87a406ba7db0c66b33723790a725
astc_12x12_unorm.ktx2	13	128	9	16	ccbf7ce782a6b2974d141176013f946da3ab87a406ba7db0c66b33723790a725
astc_12x12_unorm.ktx2	13	256	9	16	ccbf7ce782a6b2974d141176013f946da3ab87a406ba7db0c66b33723790a725
astc_12x12_unorm.ktx2	13	512	9	16	ccbf7ce782a6b2974d141176013f946da3ab87a406ba7db0c66b33723790a725
astc_12x12_unorm.ktx2	13	0	10	4	df603ccfb0d8a6826253d0bd329a48606898ebf89b8e44bc9de19a50a0989f29
astc_12x12_unorm.ktx2	13	128	10	4	df603ccfb0d8a6826253d0bd329a48606898ebf89b8e44bc9de19a50a0989f29
astc_12x12_unorm.ktx2	13	256	10	4	df603ccfb0d8a6826253d0bd329a48606898ebf89b8e44bc9de19a50a0989f29
astc_12x12_unorm.ktx2	13	512	10	4	df603ccfb0d8a6826253d0bd329a48606898ebf89b8e44bc9de19a50a0989f29
astc_12x12_unorm.ktx2	14	0	0	2097152	36a7910acd401576f0518e6f457ea1fd933362034e5f13831811d2629230f954
astc_12x12_unorm.ktx2	14	128	0	2097152	de21ca2176d6094f985472ab6e17904641fe46ca7716a4a1e1ccab1f47a59e22
astc_12x12_unorm.ktx2	14	256	0	2097152	36a7910acd401576f0518e6f457ea1fd933362034e5f13831811d2629230f954
astc_12x12_unorm.ktx2	14	512	0	2097152	36a7910acd401576f0518e6f457ea1fd933362034e5f13831811d2629230f954
astc_12x12_unorm.ktx2	14	0	1	524288	68c48b73c70590715c6b49cf61987140df727ebcfb6e769e109d89521709f936
astc_12x12_unorm.ktx2	14	128	1	524288	b5075f3bbe0c57dc976ec965c40a467d071c0c8de9ca3508c7f68fd5a692ef38
astc_12x12_unorm.ktx2	14	256	1	524288	68c48b73c70590715c6b49cf61987140df727ebcfb6e769e109d89521709f936
astc_12x12_unorm.ktx2	14	512	1	524288	68c48b73c70590715c6b49cf61987140df727ebcfb6e769e109d89521709f936
astc_12x12_unorm.ktx2	14	0	2	131072	a0e275456c75b89fe6ad056fb992c78d7e407082dc6c500d339920ae9cb3ccb7
astc_12x12_unorm.ktx2	14	128	2	131072	cd72e32615371a29667025c1c61c6c696eb312a724037145b8de12c993db3999
astc_12x12_unorm.ktx2	14	256	2	131072	a0e275456c75b89fe6ad056fb992c78d7e407082dc6c500d339920ae9cb3ccb7
astc_12x12_unorm.ktx2	14	512	2	131072	a0e275456c75b89fe6ad056fb992c78d7e407082dc6c500d339920ae9cb3ccb7
astc_12x12_unorm.ktx2	14	0	3	32768	afc4bcc0104a51031e05d23dc03f19a9c36e25a68f6ba5e83e71be94a4486d53
astc_12x12_unorm.ktx2	14	128	3	32768	85bdacf61d868bfb5cc35d7916a4609b8b88d3e0b3a07157ed8ae44f17264993
astc_12x12_unorm.ktx2	14	256	3	32768	afc4bcc0104a51031e05d23dc03f19a9c36e25a68f6ba5e83e71be94a4486d53
astc_12x12_unorm.ktx2	14	512	3	32768	afc4bcc0104a51031e05d23dc03f19a9c36e25a68f6ba5e83e71be94a4486d53
astc_12x12_unorm.ktx2	14	0	4	8192	80083ff49e721f0c4a3c459ff2004450434d3d7e07437bb6f41d9735573a6010
astc_12x12_unorm.ktx2	14	128	4	8192	5abec1ca38403bc9cb250de76a62ab14597bc91ef736962b9ac444379889f2a7
astc_12x12_unorm.ktx2	14	256	4	8192	80083ff49e721f0c4a3c459ff2004450434d3d7e07437bb6f41d9735573a6010
astc_12x12_unorm.ktx2	14	512	4	8192	80083ff49e721f0c4a3c459ff2004450434d3d7e07437bb6f41d9735573a6010
astc_12x12_unorm.ktx2	14	0	5	2048	bdb80b26d9534a7a94690146b3e4d50a6586f26cb4314c1d7ef6c1e79e4c3508
astc_12x12_unorm.ktx2	14	128	5	2048	9a625fc2b0d25da298a18726cb794b5bb0d83b59580c1345b3ff4b726bf75c16
astc_12x12_unorm.ktx2	14	256	5	2048	bdb80b26d9534a7a94690146b3e4d50a6586f26cb4314c1d7ef6c1e79e4c3508
astc_12x12_unorm.ktx2	14	512	5	2048	bdb80b26d9534a7a94690146b3e4d50a6586f26cb4314c1d7ef6c1e79e4c3508
astc_12x12_unorm.ktx2	14	0	6	512	dd2577c3b53c73dc122ef8d1b26df1b990cd39e14a65b003623310c5044326e6
astc_12x12_unorm.ktx2	14	128	6	512	f68af068716efd6ed164eca46e9052ebc3be1c7e458035c7ec6414d5ee25a4e1
astc_12x12_unorm.ktx2	14	256	6	512	dd2577c3b53c73dc122ef8d1b26df1b990cd39e14a65b003623310c5044326e6
astc_12x12_unorm.ktx2	14	512	6	512	dd2577c3b53c73dc122ef8d1b26df1b990cd39e14a65b003623310c5044326e6
astc_12x12_unorm.ktx2	14	0	7	128	dca8ae98060b957c490ff516897ddb24710be0cd38f4940755b976988e23778c
astc_12x12_unorm.ktx2	14	128	7	128	dca8ae98060b957c490ff516897ddb24710be0cd38f4940755b976988e23778c
astc_12x12_unorm.ktx2	14	256	7	128	dca8ae98060b957c490ff516897ddb24710be0cd38f4940755b976988e23778c
astc_12x12_unorm.ktx2	14	512	7	128	dca8ae98060b957c490ff516897ddb24710be0cd38f4940755b976988e23778c
astc_12x12_unorm.ktx2	14	0	8	32	a642dd9556c77de6945174bf4384cbb927d1775fed6df913a2eb31d8f874c94d
astc_12x12_unorm.ktx2	14	128	8	32	a642dd9556c77de6945174bf4384cbb927d1775fed6df913a2eb31d8f874c94d
astc_12x12_unorm.ktx2	14	256	8	32	a642dd9556c77de6945174bf4384cbb927d1775fed6df913a2eb31d8f874c94d
astc_12x12_unorm.ktx2	14	512	8	32	a642dd9556c77de6945174bf4384cbb927d1775fed6df913a2eb31d8f874c94d
astc_12x12_unorm.ktx2	14	0	9	8	164c79a1f36f75f86508259635ef123586864703f012447b1cc5c0de9f381ba4
